Kreis69
Date:,2025/04/24
Time:,13:52:00
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8,,,*9,,,*10,,,*11,,,*12,,,*13,,,*14,,,*15,,,*16,,,*17,,,*18,,,*19,,,*20,,,*21,,,*22,,,*23,,,*24,,,*25,,,*26,,,*27,,,*28,,,*29,,,*30,,,*31,,,*32,,,*33,,,*34,,,*35,,,*36,,,*37,,,*38,,,*39,,,*40,,,*41,,,*42,,,*43,,,*44,,,*45,,,*46,,,*47,,,*48,,,*49,,,*50,,,*51,,,*52
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
364,540.596863,738.475525,103.654877,,,,,,,,,,,,,,,,,,,,,,,,,413.140991,716.230286,92.677101,842.631897,822.870667,317.793671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,484.570251,651.179810,94.178688,,,,,,,,,,,,,733.496338,827.448425,172.679367,,,,,,
365,540.515808,738.497375,103.665901,,,,,,,,,,,,,,,,,,,,,,,,,413.122681,716.135986,92.641685,842.643555,822.805298,317.822723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,484.601837,651.192322,94.163925,,,,,,,,,,,,,733.541199,827.477783,172.738968,,,,,,
366,540.539063,738.447266,103.750420,,,,,,,,,,,,,,,,,,,,,,,,,413.059906,716.130493,92.594948,842.614441,822.789185,317.833557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,484.623352,651.132019,94.137108,,,,,,,,,,,,,733.648987,827.428162,172.719406,,,,,,
367,540.520447,738.517822,103.794594,,,,,,,,,,,,,,,,,,,,,,,,,413.002808,716.138000,92.603203,842.654114,822.851990,317.891022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,484.629028,651.096069,94.112617,,,,,,,,,,,,,733.503296,827.496338,172.801605,,,,,,
368,540.564026,738.461975,103.873459,,,,,,,,,,,,,,,,,,,,,,,,,412.988464,716.141907,92.650269,842.608459,822.891113,317.953949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,484.650726,651.164856,94.232742,,,,,,,,,,,,,733.421387,827.590942,173.001999,,,,,,
369,540.533813,738.490173,103.879654,,,,,,,,,,,,,,,,,,,,,,,,,413.046509,716.221008,92.608078,842.722900,822.865479,317.997589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,484.604614,651.204407,94.246765,,,,,,,,,,,,,733.383423,827.611328,173.075104,,,,,,
370,540.514404,738.526733,103.802544,,,,,,,,,,,,,,,,,,,,,,,,,412.958099,716.227783,92.613861,842.714233,822.865051,317.979736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,484.591980,651.219360,94.181061,,,,,,,,,,,,,733.290100,827.601257,173.104126,,,,,,
371,540.542053,738.488892,103.903748,,,,,,,,,,,,,,,,,,,,,,,,,412.915070,716.310364,92.640221,842.597473,822.808594,318.089569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,484.653168,651.198975,94.051384,,,,,,,,,,,,,733.297180,827.598938,173.134079,,,,,,
372,540.477356,738.536255,103.850586,,,,,,,,,,,,,,,,,,,,,,,,,412.799652,716.328430,92.638855,842.615295,822.844482,318.037140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,484.682220,651.182739,93.949356,,,,,,,,,,,,,733.314697,827.599060,173.129501,,,,,,
373,540.472534,738.625061,103.831795,,,,,,,,,,,,,,,,,,,,,,,,,412.808899,716.405518,92.500504,842.676636,822.855713,318.023254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,484.590973,651.134705,93.998863,,,,,,,,,,,,,733.291260,827.596802,173.177170,,,,,,
374,540.423645,738.640808,103.822853,,,,,,,,,,,,,,,,,,,,,,,,,412.767487,716.506165,92.438301,842.724426,822.838257,318.102173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,484.610626,651.147156,94.065964,,,,,,,,,,,,,733.301880,827.673340,173.269485,,,,,,
375,540.366821,738.670715,103.853851,,,,,,,,,,,,,,,,,,,,,,,,,412.754425,716.521729,92.409653,842.696045,822.836975,318.095062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,484.639954,651.131042,93.973114,,,,,,,,,,,,,733.260376,827.691101,173.357330,,,,,,
376,540.408142,738.665039,103.855530,,,,,,,,,,,,,,,,,,,,,,,,,412.665009,716.617188,92.397957,842.713684,822.831055,318.157654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,484.658508,651.148071,93.976974,,,,,,,,,,,,,733.275085,827.604675,173.362366,,,,,,
377,540.351196,738.766968,103.898247,,,,,,,,,,,,,,,,,,,,,,,,,412.615692,716.636841,92.447815,842.665283,822.835327,318.173248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,484.654480,651.138672,93.935318,,,,,,,,,,,,,733.215942,827.707886,173.400711,,,,,,
378,540.353210,738.712769,103.899719,,,,,,,,,,,,,,,,,,,,,,,,,412.517181,716.641479,92.409760,842.744507,822.824707,318.223846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,484.706451,651.112427,93.952156,,,,,,,,,,,,,733.168823,827.729004,173.419342,,,,,,
379,540.272095,738.792664,103.862015,,,,,,,,,,,,,,,,,,,,,,,,,412.501526,716.733032,92.417755,842.743591,822.826782,318.249542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,484.701843,651.161865,93.977119,,,,,,,,,,,,,733.144531,827.731201,173.432678,,,,,,
380,540.230896,738.807678,103.882996,,,,,,,,,,,,,,,,,,,,,,,,,412.491791,716.750671,92.282059,842.722229,822.825928,318.220184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,484.709534,651.123657,93.971840,,,,,,,,,,,,,733.178345,827.729858,173.375534,,,,,,
381,540.225952,738.807922,103.919914,,,,,,,,,,,,,,,,,,,,,,,,,412.556671,716.737366,92.169044,842.931824,822.729980,317.944061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,484.747589,651.100586,93.936996,,,,,,,,,,,,,733.244202,827.737488,173.461960,,,,,,
382,540.187317,738.809021,103.918694,,,,,,,,,,,,,,,,,,,,,,,,,412.614441,716.836304,92.049217,842.862061,822.768921,318.129517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,484.771240,651.096985,93.916824,,,,,,,,,,,,,733.131775,827.735901,173.483795,,,,,,
383,540.156860,738.793579,103.862785,,,,,,,,,,,,,,,,,,,,,,,,,412.558929,716.958984,92.173126,842.715271,822.812622,318.257904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,484.801697,651.151489,93.973755,,,,,,,,,,,,,733.001831,827.721680,173.538910,,,,,,
384,540.184082,738.799011,103.919151,,,,,,,,,,,,,,,,,,,,,,,,,412.456207,716.991394,92.365898,842.677246,822.815674,318.283356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,484.689880,651.137939,93.936615,,,,,,,,,,,,,732.963745,827.721497,173.574188,,,,,,
385,540.077820,738.826111,103.891487,,,,,,,,,,,,,,,,,,,,,,,,,412.377991,717.086975,92.494308,842.728394,822.796753,318.348053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,484.682098,651.144348,93.945511,,,,,,,,,,,,,732.937927,827.723206,173.628464,,,,,,
386,540.109192,738.838440,103.939117,,,,,,,,,,,,,,,,,,,,,,,,,412.294006,717.111450,92.581902,842.741882,822.793457,318.353455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,484.665344,651.131897,93.927750,,,,,,,,,,,,,732.912048,827.716492,173.691101,,,,,,
387,539.999329,738.837402,103.967102,,,,,,,,,,,,,,,,,,,,,,,,,412.279724,717.100403,92.561745,842.730103,822.799744,318.352753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,484.617706,651.124268,93.935539,,,,,,,,,,,,,732.899475,827.716309,173.709656,,,,,,
388,539.946289,738.789124,103.950668,,,,,,,,,,,,,,,,,,,,,,,,,412.265411,717.107300,92.561111,842.804077,822.759155,318.375275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,484.622864,651.114868,93.972961,,,,,,,,,,,,,732.861511,827.800842,173.728363,,,,,,
389,539.906067,738.748596,103.920944,,,,,,,,,,,,,,,,,,,,,,,,,412.196014,717.041931,92.581001,842.695984,822.708191,318.394257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,484.606567,651.148621,94.039146,,,,,,,,,,,,,732.867310,827.745605,173.729797,,,,,,
390,539.899231,738.768799,103.947464,,,,,,,,,,,,,,,,,,,,,,,,,412.121368,717.036072,92.697861,842.640808,822.710083,318.451080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,484.608124,651.035156,93.962204,,,,,,,,,,,,,732.845703,827.722717,173.773163,,,,,,
391,539.822693,738.774963,103.989792,,,,,,,,,,,,,,,,,,,,,,,,,412.019653,717.075134,92.360619,842.658569,822.704834,318.453766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,484.617279,651.030457,93.973015,,,,,,,,,,,,,732.835876,827.806824,173.814835,,,,,,
392,539.737305,738.780579,103.973289,,,,,,,,,,,,,,,,,,,,,,,,,412.054382,716.940613,92.506256,842.639709,822.703186,318.486176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,484.536743,650.951843,93.991417,,,,,,,,,,,,,732.821350,827.748474,173.810410,,,,,,
393,539.705627,738.802673,104.031754,,,,,,,,,,,,,,,,,,,,,,,,,411.885712,716.921509,92.622635,842.585205,822.688599,318.521240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,484.551483,650.925781,94.042946,,,,,,,,,,,,,732.760437,827.723511,173.837509,,,,,,
394,539.625977,738.716003,104.093941,,,,,,,,,,,,,,,,,,,,,,,,,411.673828,716.862976,92.750160,842.604370,822.669250,318.613312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,484.536682,650.898926,94.015556,,,,,,,,,,,,,732.631470,827.833801,173.941071,,,,,,
395,539.520081,738.823730,104.227585,,,,,,,,,,,,,,,,,,,,,,,,,411.536957,716.776306,92.737915,842.604736,822.583679,318.620178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,484.524567,650.942688,93.992798,,,,,,,,,,,,,732.657471,827.750977,173.973618,,,,,,
396,539.463501,738.883240,104.271027,,,,,,,,,,,,,,,,,,,,,,,,,411.463776,716.660034,92.614273,842.606384,822.569153,318.610596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,484.555450,650.881165,94.004089,,,,,,,,,,,,,732.570923,827.823364,174.000290,,,,,,
397,539.333618,738.872925,104.266792,,,,,,,,,,,,,,,,,,,,,,,,,411.364166,716.571045,92.605148,842.562500,822.572815,318.658691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,484.558441,650.806335,93.969307,,,,,,,,,,,,,732.448364,827.862183,173.991699,,,,,,
398,539.255005,738.878723,104.247330,,,,,,,,,,,,,,,,,,,,,,,,,411.154541,716.479370,92.604218,842.531738,822.583740,318.714691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,484.568451,650.755737,93.955101,,,,,,,,,,,,,732.486694,827.757019,173.980103,,,,,,
399,539.146118,738.883301,104.253067,,,,,,,,,,,,,,,,,,,,,,,,,410.998016,716.388428,92.646713,842.507202,822.472168,318.776459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,484.501068,650.732361,93.875618,,,,,,,,,,,,,732.568665,827.798218,174.013763,,,,,,
400,539.091919,738.879883,104.287651,,,,,,,,,,,,,,,,,,,,,,,,,410.862457,716.349792,92.392212,842.473999,822.443298,318.826813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,484.529175,650.792358,93.828171,,,,,,,,,,,,,732.566895,827.810852,174.065002,,,,,,
401,539.016968,738.909729,104.268608,,,,,,,,,,,,,,,,,,,,,,,,,410.788086,716.209412,92.640984,842.454041,822.437378,318.867340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,484.470001,650.749695,93.972321,,,,,,,,,,,,,732.415039,827.853149,174.147644,,,,,,
402,539.004028,738.876404,104.362976,,,,,,,,,,,,,,,,,,,,,,,,,410.666809,716.077454,92.767982,842.439758,822.428284,318.904114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,484.370087,650.697632,93.994476,,,,,,,,,,,,,732.291687,827.850220,174.183334,,,,,,
403,538.949463,738.845093,104.416374,,,,,,,,,,,,,,,,,,,,,,,,,410.656464,715.933167,92.790245,842.407532,822.346985,318.915344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,484.578888,650.778442,93.529198,,,,,,,,,,,,,732.226135,827.853394,174.188293,,,,,,
404,538.876953,738.775513,104.396866,,,,,,,,,,,,,,,,,,,,,,,,,410.539978,715.721008,92.695534,842.424133,822.341309,319.005585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,484.519806,650.738281,93.493515,,,,,,,,,,,,,732.233032,827.819458,174.238602,,,,,,
405,538.801147,738.801575,104.466141,,,,,,,,,,,,,,,,,,,,,,,,,410.644745,715.474976,92.607712,842.422607,822.347839,319.025635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,484.490051,650.800415,93.411026,,,,,,,,,,,,,732.270752,827.798157,174.292343,,,,,,
406,538.717407,738.850037,104.488655,,,,,,,,,,,,,,,,,,,,,,,,,410.829041,714.963928,92.265503,842.383423,822.354614,319.015564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,484.073578,650.768127,93.641144,,,,,,,,,,,,,732.152283,827.840942,174.349426,,,,,,
407,538.532959,738.785645,104.687874,,,,,,,,,,,,,,,,,,,,,,,,,411.035767,714.316406,92.146973,842.452637,822.339233,319.127350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,483.880371,650.664795,93.679039,,,,,,,,,,,,,731.994751,827.947571,174.353973,,,,,,
408,538.392334,738.777405,104.830147,,,,,,,,,,,,,,,,,,,,,,,,,,,,842.411621,822.327454,319.176422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,483.747498,650.682312,93.571251,,,,,,,,,,,,,731.947205,827.958008,174.411392,,,,,,
409,538.232056,738.751770,104.954140,,,,,,,,,,,,,,,,,,,,,,,,,,,,842.389282,822.325439,319.185333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,483.689545,650.667480,93.457558,,,,,,,,,,,,,731.948425,827.950256,174.426819,411.151886,713.184875,92.408577,,,
410,538.167603,738.701050,105.142220,,,,,,,,,,,,,,,,,,,,,,,,,,,,842.399292,822.326599,319.224640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,483.625580,650.725891,93.383446,,,,,,,,,,,,,,,,411.109650,712.991577,92.510567,,,
411,538.047852,738.683960,105.285164,,,,,,,,,,,,,,,,,,,,,,,,,,,,842.392883,822.320679,319.285126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,483.423035,650.784241,93.367439,,,,,,,,,,,,,,,,411.114471,712.788940,92.482040,731.921509,827.893127,174.577728
412,537.794189,738.793213,105.503151,,,,,,,,,,,,,,,,,,,,,,,,,,,,842.383362,822.318848,319.298950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,483.655701,650.605164,92.953888,,,,,,,,,,,,,,,,411.095184,712.606079,92.567886,731.836853,827.988831,174.780869
413,537.678772,738.804749,105.904251,,,,,,,,,,,,,,,,,,,,,,,,,,,,842.441101,822.305664,319.316193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,483.269745,650.958801,93.168396,,,,,,,,,,,,,,,,411.031860,712.438904,92.813576,731.818481,827.973877,174.855942
414,537.587830,738.888367,106.179604,,,,,,,,,,,,,,,,,,,,,,,,,,,,842.486694,822.308289,319.347260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,482.963440,651.183472,93.259758,,,,,,,,,,,,,,,,410.954010,712.253601,92.997414,731.723816,828.035706,174.843048
415,537.355713,738.924011,106.450668,,,,,,,,,,,,,,,,,,,,,,,,,,,,842.567932,822.267273,319.414764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,482.822479,651.278198,93.272987,,,,,,,,,,,,,,,,411.011200,712.049500,93.155777,731.820618,828.117065,174.906433
416,537.146606,738.970886,106.724075,,,,,,,,,,,,,,,,,,,,,,,,,,,,842.570435,822.292664,319.443298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,483.090149,651.426758,92.668335,,,,,,,,,,,,,,,,411.229309,711.737976,92.672127,731.762634,828.220520,174.993210
417,537.079529,738.977539,106.944275,,,,,,,,,,,,,,,,,,,,,,,,,,,,842.583618,822.301331,319.455811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,482.782318,651.487488,93.065102,,,,,,,,,,,,,,,,411.577484,711.610168,92.664246,731.772705,828.254822,175.084366
418,536.994751,739.026367,107.207397,,,,,,,,,,,,,,,,,,,,,,,,,,,,842.627625,822.392456,319.496826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,482.462708,651.388062,93.465660,,,,,,,,,,,,,,,,411.695770,711.360229,92.383026,731.720520,828.381409,175.127335
419,536.997314,738.941284,107.616379,,,,,,,,,,,,,,,,,,,,,,,,,,,,842.743347,822.357300,319.551178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,482.389374,651.264221,93.709679,,,,,,,,,,,,,,,,411.812988,711.272034,92.734619,731.755127,828.427917,175.182831
420,536.678894,739.076721,108.104317,,,,,,,,,,,,,,,,,,,,,,,,,,,,842.818115,822.422363,319.601776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,482.536713,651.344116,93.805222,,,,,,,,,,,,,,,,411.791321,711.075806,92.991859,,,
421,536.891174,739.020447,108.301704,,,,,,,,,,,,,,,,,,,,,,,,,,,,842.909119,822.513855,319.671448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,482.661743,651.453796,93.885170,,,,,,,,,,,,,,,,412.060089,710.933411,93.174049,,,
422,536.817566,739.206116,108.450912,,,,,,,,,,,,,,,,,,,,,,,,,,,,842.997437,822.538208,319.706024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,482.742096,651.487610,94.036552,,,,,,,,,,,,,,,,411.947632,710.822754,93.530594,,,
423,537.235046,739.265625,108.454239,,,,,,,,,,,,,,,,,,,,,,,,,,,,843.075256,822.621643,319.798523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,483.019775,651.575073,94.189201,,,,,,,,,,,,,,,,411.996948,710.699768,94.144775,,,
424,537.402893,739.328857,108.456238,,,,,,,,,,,,,,,,,,,,,,,,,,,,843.280884,822.834839,319.882538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,483.282013,651.492798,94.226555,,,,,,,,,,,,,,,,412.511169,710.513306,94.859505,,,

