Kreis70
Date:,2025/04/24
Time:,15:52:58
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8,,,*9,,,*10,,,*11,,,*12,,,*13,,,*14,,,*15,,,*16,,,*17,,,*18,,,*19,,,*20,,,*21,,,*22,,,*23,,,*24,,,*25,,,*26,,,*27,,,*28,,,*29,,,*30,,,*31,,,*32,,,*33,,,*34,,,*35,,,*36,,,*37,,,*38,,,*39,,,*40,,,*41,,,*42,,,*43,,,*44,,,*45
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
334,,,,,,,859.628967,723.762390,347.413025,,,,481.858093,641.740601,133.504456,,,,561.358276,707.084717,128.930984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,438.245514,723.459961,146.954056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,734.091431,764.569397,202.325241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335,,,,,,,858.531738,723.892883,346.920349,,,,481.553406,641.827148,132.390976,,,,560.104248,707.519958,128.216599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,437.847839,723.850098,145.393555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,733.417664,764.574463,201.733765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
336,,,,,,,857.496277,723.885132,346.232056,,,,481.016968,642.077515,131.357483,,,,559.349365,707.569885,127.421661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,437.262054,724.165344,143.690231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,732.583008,764.672546,201.037262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
337,,,,,,,856.487671,723.943481,346.049530,,,,480.249329,642.041992,130.257278,,,,559.221497,707.500488,126.327797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,436.742401,724.388733,142.689651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,731.980591,764.579346,200.708725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
338,,,,,,,855.882324,723.874207,346.003204,,,,479.721161,642.249268,129.592728,,,,559.022888,707.532532,125.305458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,435.786072,724.561523,142.067764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,731.393127,764.526794,200.122986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339,,,,,,,855.442749,723.789429,345.531281,,,,479.137177,642.524719,129.036804,,,,558.451477,707.499817,124.401894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,435.240295,724.791748,140.771759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,730.598999,764.562988,199.595032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340,,,,,,,854.787720,723.810364,345.025177,,,,478.500122,642.616028,128.316818,,,,557.892639,707.644287,123.571068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,434.999634,724.825867,139.662888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,730.012146,764.523499,198.871002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
341,,,,,,,854.243896,723.908264,344.372833,,,,478.110840,642.409546,127.065605,,,,557.707458,707.601440,122.833199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,434.335327,724.910950,138.767090,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,729.493958,764.386292,198.335297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
342,,,,,,,853.885681,723.782288,344.033142,,,,477.912231,642.420044,125.533562,,,,557.706787,707.562866,121.467003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,433.603546,724.966858,138.149780,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,729.435913,764.116821,197.847031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
343,,,,,,,853.084106,723.688904,343.860901,,,,477.556793,642.630493,124.281372,,,,557.471008,707.469910,120.231995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,433.839783,724.611328,136.654510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,729.189453,764.088135,197.390945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
344,,,,,,,852.247864,723.538330,343.289459,,,,477.106537,642.570068,123.448151,,,,556.952087,707.606445,119.534836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,434.001038,724.723450,135.330017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,728.633118,763.998840,196.756821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
345,,,,,,,851.367920,723.409790,342.673035,,,,476.681793,642.550415,122.557861,,,,556.213501,707.810547,118.828804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,433.612427,724.811157,134.100327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,727.959595,763.989746,195.855759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346,,,,,,,850.790161,723.295715,342.203735,,,,476.359558,642.476929,121.073853,,,,555.878357,707.742188,117.986992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,432.940796,724.771240,133.235626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,727.633484,763.970093,195.195740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
347,,,,,,,850.264343,723.197205,342.037140,,,,475.940430,642.470215,119.659828,,,,555.517273,707.458374,117.070953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,432.317902,724.707642,132.846146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,727.721130,763.724854,194.191437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
348,,,,,,,849.729858,723.161865,341.774994,,,,475.510529,642.515564,118.589973,,,,555.122986,707.281799,116.340103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,431.922913,724.644531,132.667831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,727.144531,763.679321,194.073547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349,,,,,,,849.100525,723.199646,341.373749,,,,475.365143,642.473145,117.446716,,,,554.596924,707.283203,115.856247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,431.556061,724.642456,132.546188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,726.290710,763.210815,193.419006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350,,,,,,,848.565735,723.270081,340.768158,,,,474.755066,642.596069,116.399879,,,,553.918274,707.561401,115.507004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,431.303741,724.700928,131.420197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,725.430969,763.109253,193.010056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351,,,,,,,848.213318,723.113586,340.373138,,,,474.016479,642.720703,116.233253,,,,553.354431,707.670593,114.359253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,430.750641,724.784912,130.224899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,724.713440,763.038940,192.773361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352,,,,,,,847.748718,722.842590,340.092865,,,,473.623322,642.674988,115.107651,,,,553.353027,707.519897,113.486259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,430.363342,724.792358,129.530655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,724.096863,762.839111,192.536118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
353,,,,,,,847.373718,722.661682,339.787415,,,,473.411621,642.834167,114.439255,,,,552.990662,707.459106,112.999352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,429.846130,724.910339,129.229904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,723.635742,763.006775,192.318527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
354,,,,,,,846.854309,722.528259,339.423218,,,,473.115479,642.921875,113.844940,,,,552.504822,707.386108,112.722580,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,430.421692,724.910889,128.082932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,723.496216,763.003662,191.919174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
355,,,,,,,846.062744,722.643127,339.271057,,,,472.644318,643.162598,112.624741,,,,552.619507,707.326416,111.596748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,429.924713,725.231873,126.401863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,723.119141,762.825623,191.380127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
356,,,,,,,845.356750,722.872620,338.910583,,,,472.299286,643.109375,111.816284,,,,552.536438,707.282227,110.820099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,429.590546,725.413086,125.266212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,722.824158,762.812378,190.774277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
357,,,,,,,844.737427,722.979492,338.651184,,,,471.985687,643.037842,111.187798,,,,552.123108,707.375610,110.351242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,429.199890,725.461731,124.719063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,722.617981,762.735779,190.240433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
358,,,,,,,844.267700,722.973633,338.387909,,,,471.868561,643.035950,110.666542,,,,551.799072,707.461609,109.749458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,428.839783,725.564575,124.567551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,722.656677,762.484131,189.714081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
359,,,,,,,843.937927,723.044067,338.256989,,,,471.573151,643.229736,109.812798,,,,551.778870,707.346497,109.064720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,428.472046,725.680176,124.088173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,722.547180,762.505371,189.407425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
360,,,,,,,843.633850,723.143494,338.097931,,,,471.250702,643.460632,109.150085,,,,551.849854,707.164307,108.008545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,428.273956,725.922058,123.122025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,722.529236,762.137024,188.772400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
361,,,,,,,843.358948,723.086792,337.918610,,,,471.108521,643.330139,108.228745,,,,552.035522,707.194641,107.260521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,428.010681,725.953125,121.656792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,722.379944,762.113403,188.351135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
362,,,,,,,843.223022,723.068054,337.281738,,,,470.977203,643.356689,107.377876,,,,551.912781,707.163574,106.647919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,428.489349,725.634644,119.719505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,722.052063,762.118225,188.071411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
363,,,,,,,842.899292,722.921997,336.992676,,,,470.933533,643.438477,106.537056,,,,551.467346,707.232300,106.146439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,428.761993,725.568420,118.861725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,721.601135,762.123718,187.886765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
364,,,,,,,842.447693,722.785278,336.934326,,,,470.697906,643.619873,105.555756,,,,551.128052,707.260681,105.559433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,428.419678,725.822205,119.040764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,721.203613,762.064575,187.657898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
365,,,,,,,842.012024,722.601868,336.773926,,,,470.474609,643.780273,104.605255,,,,551.120605,707.405396,104.648567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.905334,726.108704,119.081406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,720.685059,762.145935,186.970245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
366,,,,,,,842.020508,722.482849,335.928345,,,,470.399017,643.628418,103.539650,,,,551.070923,707.296204,103.843987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.734406,726.290405,118.534027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,720.450134,762.074402,186.723419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
367,,,,,,,841.935181,722.317749,335.412964,,,,470.298859,643.512085,102.614548,,,,551.126404,707.158813,103.023911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.615143,726.342224,117.638420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,720.183228,761.985168,186.613190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368,,,,,,,841.462341,722.513611,335.343262,,,,470.379028,643.707764,101.730743,,,,551.241882,707.228760,102.511467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.406738,726.341492,116.396439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,719.993347,762.042542,186.157150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
369,,,,,,,841.079346,722.518494,335.403076,,,,470.498840,643.939148,101.135338,,,,551.151367,707.402710,102.165482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.188354,726.351379,115.607246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,719.690125,762.097656,185.857544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
370,,,,,,,840.680664,722.637207,335.361084,,,,470.190063,644.073303,100.447411,,,,550.720825,707.441345,101.650002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.618164,725.958374,114.453789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,719.596313,762.489014,185.349258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
371,,,,,,,840.314636,722.734436,335.193634,,,,470.082733,644.047485,99.665367,,,,550.502747,707.540039,101.156174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.740326,725.904175,113.705444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,719.360718,762.602600,185.021133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
372,,,,,,,839.953796,722.889465,335.064423,,,,470.138336,643.839661,98.469093,,,,550.281311,707.604919,100.521133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.593140,726.059448,112.955345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,719.112610,762.694092,184.834366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
373,,,,,,,839.573303,722.964722,334.892426,,,,470.094299,643.804260,97.563744,,,,550.222107,707.796204,99.667442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.247711,726.227417,111.946358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,718.878174,762.732727,184.679047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
374,,,,,,,839.245544,723.097046,334.714264,,,,470.199310,643.862122,96.854134,,,,550.290833,707.900330,98.985130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,426.910736,726.315247,111.079315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,718.607788,762.781494,184.419708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
375,,,,,,,838.859070,723.209229,334.501221,,,,470.358337,643.930481,96.233521,,,,550.384216,707.977234,98.598198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,426.725647,726.461914,110.463745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,718.384460,762.849365,184.183014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
376,,,,,,,838.586182,723.210632,334.281189,,,,470.551086,643.999084,96.256035,,,,550.428589,708.067383,98.260391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.027985,726.645569,110.307541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,718.287231,762.837952,183.994705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
377,,,,,,,838.385437,723.272644,334.167023,,,,470.797363,644.097229,96.552063,,,,550.714905,708.360840,97.815750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,718.149109,762.883728,183.739243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
378,,,,,,,838.252441,723.301941,334.040985,,,,470.823120,644.330383,96.530922,,,,550.749146,708.461304,97.167351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,717.904419,763.002930,183.430450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
379,,,,,,,838.345642,723.467041,333.620087,,,,470.776215,644.436218,96.256325,,,,550.662415,708.495361,96.875481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,718.002930,763.178650,182.901382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
380,,,,,,,838.316040,723.596741,333.379608,,,,470.596405,644.730896,95.927994,,,,550.511047,708.541931,96.676620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,718.144531,763.306763,182.213562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381,,,,,,,838.284546,723.629517,333.282440,,,,470.574829,645.013245,95.771477,,,,550.300537,708.684998,96.410858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,718.351929,763.172607,181.545044,428.204071,727.607788,108.727318,,,,,,,,,,,,,,,,,,,,,,,,,,,
382,,,,,,,838.142212,723.740417,333.041473,,,,470.608795,645.145203,95.634384,,,,550.169006,708.771667,96.225433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,718.442017,763.051514,181.212753,428.276062,727.877197,108.715591,,,,,,,,,,,,,,,,,,,,,,,,,,,
383,,,,,,,838.020264,723.822876,332.779724,,,,470.551056,645.132874,95.468529,,,,549.976990,708.745361,96.032188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,718.541931,762.667969,180.703659,428.361664,727.945557,108.685913,,,,,,,,,,,,,,,,,,,,,,,,,,,
384,,,,,,,838.037659,723.854553,332.502869,,,,470.513336,645.198669,95.383736,,,,549.835388,708.703613,95.819351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,718.443909,762.504639,180.389130,428.402771,728.052368,108.671211,,,,,,,,,,,,,,,,,,,,,,,,,,,
385,,,,,,,838.093384,723.844666,332.174377,,,,470.417816,645.149658,95.247482,,,,550.255188,708.904785,95.166435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,718.244873,762.487305,180.325073,428.421936,728.079407,108.536354,,,,,,,,,,,,,,,,,,,,,,,,,,,
386,,,,,,,838.024353,723.919250,331.854492,,,,470.334900,645.124329,95.210724,,,,549.889771,708.634949,95.278427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,718.072449,762.436096,180.232635,428.396637,728.286072,108.576180,,,,,,,,,,,,,,,,,,,,,,,,,,,
387,,,,,,,837.880371,723.953186,331.531372,,,,470.253967,645.035156,95.236252,,,,549.504700,708.572876,95.161240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,717.936890,762.448303,180.086685,428.363556,728.262390,108.592079,,,,,,,,,,,,,,,,,,,,,,,,,,,
388,,,,,,,837.813049,723.924377,331.145660,,,,470.138916,644.979919,95.212692,,,,549.541443,708.456055,94.945915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,717.799194,762.369324,179.911438,428.235321,728.189270,108.462486,,,,,,,,,,,,,,,,,,,,,,,,,,,
389,,,,,,,837.637573,724.002380,331.030945,,,,470.091156,644.932678,95.212479,,,,549.550232,708.353943,94.804443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,428.129639,728.299194,108.514351,,,,,,,,,,,,,,,,,,,,,,,,,,,
390,,,,,,,837.461182,724.030762,330.943512,,,,470.002014,644.809875,95.202827,,,,549.394653,708.271729,94.675964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,428.054321,728.237061,108.597748,717.421509,762.169922,179.530060,,,,,,,,,,,,,,,,,,,,,,,,
391,,,,,,,837.243286,724.013489,330.821777,,,,469.808655,644.710632,95.183006,,,,549.243103,708.182922,94.675262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.895599,728.229736,108.531593,717.263672,762.176453,179.543732,,,,,,,,,,,,,,,,,,,,,,,,
392,,,,,,,837.012146,724.021484,330.826233,,,,469.547150,644.679871,95.034042,,,,549.147888,708.157532,94.655983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,428.006805,728.257324,108.132149,717.210754,762.149414,179.516281,,,,,,,,,,,,,,,,,,,,,,,,
393,,,,,,,836.841431,724.048828,330.936890,,,,469.303833,644.556946,95.028809,,,,548.982300,708.114929,94.598640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,428.052734,728.174622,107.833298,717.134521,762.044800,179.446335,,,,,,,,,,,,,,,,,,,,,,,,
394,,,,,,,836.632202,724.125061,330.919006,,,,469.244080,644.279663,94.735924,,,,548.828369,708.040344,94.614182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.939178,728.138306,107.803864,717.223511,761.992126,179.459732,,,,,,,,,,,,,,,,,,,,,,,,
395,,,,,,,836.178162,724.297058,331.046143,,,,469.214172,644.187561,94.538177,,,,548.708191,707.991638,94.638863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.797607,728.062805,107.783096,717.175049,761.867737,179.314514,,,,,,,,,,,,,,,,,,,,,,,,
396,,,,,,,835.825989,724.381348,331.271179,,,,469.105072,644.010132,94.604942,,,,548.705261,707.923096,94.586494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.661102,728.055786,107.791344,717.158264,761.829102,179.303299,,,,,,,,,,,,,,,,,,,,,,,,
397,,,,,,,835.614380,724.367493,331.393860,,,,468.978271,643.910767,94.601608,,,,548.598267,707.920288,94.525223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.542908,728.072327,107.748116,717.235474,761.733154,179.326630,,,,,,,,,,,,,,,,,,,,,,,,
398,,,,,,,835.415588,724.360291,331.553833,,,,469.018188,643.852295,94.480804,,,,548.558228,707.918762,94.537186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.545349,728.061584,107.686394,717.219543,761.731323,179.409760,,,,,,,,,,,,,,,,,,,,,,,,
399,,,,,,,835.196899,724.405457,331.851929,,,,468.985229,643.859497,94.455521,,,,548.544128,707.835754,94.558144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.504822,728.061890,107.615219,,,,,,,,,,,,,,,,,,,,,,,,,,,
400,,,,,,,834.978699,724.248657,332.231659,,,,468.947693,643.772400,94.477402,,,,548.541870,707.817383,94.565086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.588989,727.980530,107.604370,,,,,,,,,,,,,,,,,,,,,,,,,,,
401,,,,,,,834.859619,724.161011,332.374237,,,,469.027527,643.809937,94.521202,,,,548.499146,707.854675,94.532738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.558868,728.053528,107.603951,,,,716.724365,762.001343,179.887436,,,,,,,,,,,,,,,,,,,,,
