;*1;;;*2;;;*3;;;*4;;;*5;;;*6;;;*7;;;*8;;;*9;;;*10;;;*11;;;*12;;;*13;;;*14;;;*15;;;*16;;;*17;;;*18;;;*19;;;*20;;;*21;;;*22;;;*23;;;*24;;;*25;;;*26;;;*27;;;*28;;;*29;;;*30;;;*31;;;*32;;;*33;;;*34;;;*35;;;*36;;;*37;;;*38;;;*39;;;*40;;;*41;;;*42;;;*43;;;*44;;;*45;;;*46;;;*47;;;*48;;;*49;;;*50;;;*51;;;*52;;;*53;;;*54;;;*55;;;*56;;;*57;;;*58;;;*59;;;*60;;;*61;;;*62;;
Field #;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z
194;;;;1082.086792;759.913208;349.920227;;;;888.702637;698.496460;108.905052;;;;823.610474;619.094788;116.380035;;;;;;;762.163635;689.441040;119.934067;;;;;;;;;;;;;1041.124268;791.564758;176.433105;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
195;;;;1081.656738;760.033752;350.025879;;;;888.025818;698.882019;110.247620;;;;823.080444;619.381958;117.749886;;;;;;;;;;;;;;;;;;;;;;1041.179199;791.758484;176.731415;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
196;;;;1080.898315;760.074341;349.905243;;;;887.875061;699.128662;111.230629;;;;822.478516;619.439758;118.938881;;;;;;;;;;;;;;;;;;;;;;1041.060059;791.985168;176.943115;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
197;;;;1079.834717;760.237305;349.855042;;;;888.015015;698.883667;112.055122;;;;821.951843;619.372925;119.624619;;;;;;;;;;;;;;;;;;;;;;1040.923096;792.127747;177.242004;761.866089;689.980469;122.105225;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
198;;;;1079.103394;760.431152;349.802582;;;;887.704346;698.533203;112.651436;;;;821.251282;619.842712;120.805580;;;;;;;;;;;;;;;;;;;;;;;;;761.055359;690.247986;124.691360;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
199;;;;1078.420898;760.623474;349.647064;;;;886.432373;698.833801;114.043976;;;;820.381653;620.374268;122.904106;;;;;;;;;;;;;;;;;;;;;;;;;760.056213;690.656860;126.584846;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200;;;;1078.080933;760.655457;349.274719;;;;885.018555;699.741333;116.128464;;;;820.008545;620.472168;124.481720;;;;;;;;;;;;;;;;;;;;;;;;;759.586182;690.916626;127.445915;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
201;;;;1077.977417;760.625977;349.448547;;;;883.984253;700.317627;117.487114;;;;819.828979;620.688721;126.075569;;;;;;;;;;;;;;;;;;;;;;;;;759.410217;691.307434;129.114868;1039.502319;793.455322;179.511536;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
202;;;;1077.706909;760.673279;349.599731;;;;883.297119;700.664612;118.906532;;;;818.770752;621.148315;127.957703;;;;;;;;;;;;;;;;;;;;;;;;;758.136230;691.609192;131.161713;1039.056763;793.867249;179.987396;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
203;;;;1077.279663;760.847900;349.827850;;;;883.291077;700.384216;120.398682;;;;817.752808;621.264954;129.730896;;;;;;;;;;;;;;;;;;;;;;;;;757.486084;691.636536;132.933502;1038.659546;794.198792;180.326736;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
204;;;;1076.788940;760.974243;350.108337;;;;883.006592;700.030579;121.804214;;;;816.527344;621.274536;131.715988;;;;;;;;;;;;;;;;;;;;;;;;;756.358887;691.888306;134.739944;1038.306519;794.576843;180.640930;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
205;;;;1075.928711;761.202576;350.242798;;;;881.526917;700.055054;123.444946;;;;815.257629;621.381348;133.522903;;;;;;;;;;;;;;;;;;;;;;;;;755.103821;692.244995;136.979355;1037.965454;794.776611;180.951721;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
206;;;;1074.753418;761.698303;350.625305;;;;879.735413;700.520935;125.192329;;;;814.238525;621.692749;135.836655;;;;;;;;;;;;;;;;;;;;;;;;;;;;1037.568115;794.960449;181.358948;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
207;;;;1074.097412;761.916199;350.557892;;;;878.440491;701.234436;127.075401;;;;813.241699;621.951721;138.087906;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;753.000549;692.344482;140.666061;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
208;;;;1073.884521;762.089600;350.532562;;;;877.400513;701.201233;128.792648;;;;811.786438;622.274170;140.370911;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;751.104980;692.539490;142.696503;1034.800415;795.767822;183.842453;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
209;;;;1073.272705;762.342407;350.814178;;;;875.476807;701.274963;130.067368;;;;810.205933;622.584961;142.356476;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1033.468750;796.239380;184.457260;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
210;;;;1072.603394;762.468567;351.043335;;;;873.515198;701.830383;132.516113;;;;808.264221;622.715515;144.530624;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1032.442505;796.669922;185.228943;747.555664;692.764343;147.344910;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
211;;;;1071.522339;762.661560;351.683350;;;;871.838684;701.916199;134.413956;;;;806.348206;622.850037;147.050751;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;745.993713;692.637512;148.983826;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
212;;;;1070.194214;763.051392;351.716949;;;;869.363525;702.205261;136.271988;;;;804.798096;622.883118;148.736877;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;744.379150;692.477539;151.128220;1029.443359;798.016907;186.970993;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
213;;;;1069.562134;763.357178;352.003845;;;;867.810669;702.283752;137.916794;;;;802.583618;622.970825;151.268860;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;741.848877;692.718140;153.816162;1027.824341;797.962524;188.030792;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
214;;;;1068.895264;763.633423;352.446045;;;;866.309265;702.320923;139.305588;;;;800.687744;623.204529;153.752838;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;739.783447;692.737366;156.371735;1025.944580;798.305359;188.439453;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
215;;;;1067.897095;763.741638;352.897430;;;;863.798828;702.683228;141.959229;;;;798.481201;623.202515;156.000885;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;736.998352;692.804810;159.676697;1024.425659;798.832825;188.680023;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
216;;;;1066.427124;764.303772;353.007141;;;;860.696594;703.410583;144.048264;;;;796.036560;623.307434;158.323227;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;734.898804;692.783142;161.572861;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
217;;;;1064.858521;764.579041;353.446960;;;;857.831421;703.570740;145.824692;;;;793.650574;623.411438;160.726883;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;732.078369;692.807068;164.981262;;;;1019.413208;799.946899;190.775650;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
218;;;;1063.405396;764.671448;353.829102;;;;855.071594;703.295654;148.233871;;;;790.957458;623.453064;162.882248;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;729.676636;692.836548;167.441025;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
219;;;;1062.120605;764.821411;354.001862;;;;852.468262;703.590027;149.785446;;;;787.704590;623.130676;164.943008;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;727.000183;692.953369;170.304169;;;;;;;1014.437134;800.665771;192.048935;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
220;;;;1060.332642;765.100159;354.294373;;;;849.381958;703.685608;152.306015;;;;784.676758;623.038391;167.001740;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;723.305298;693.288513;173.596695;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
221;;;;1058.982910;765.064148;355.026520;;;;846.127136;704.070679;154.276871;;;;781.720520;623.558044;169.543381;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;720.647766;693.230652;175.397980;;;;;;;;;;1008.875305;801.182861;193.931778;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
222;;;;1057.355957;765.217957;355.170502;;;;842.613953;704.138794;155.955643;;;;779.162048;623.774658;172.114410;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;717.789795;693.258911;177.982620;;;;;;;;;;1006.802185;801.233582;194.375259;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
223;;;;1054.728882;765.567749;355.445770;;;;839.393188;704.431580;158.253418;;;;776.129150;623.782837;174.306686;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;714.357666;693.255371;180.846771;;;;;;;;;;1003.427185;801.765747;195.414474;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
224;;;;1053.128540;765.578430;355.919830;;;;836.035645;704.426880;160.599274;;;;771.684753;623.810669;176.622818;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;711.273499;693.369019;182.729279;;;;;;;;;;999.679626;801.917786;196.570877;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
225;;;;1051.195801;765.635254;356.670929;;;;832.731079;704.320129;162.120193;;;;768.328491;624.461731;178.688171;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;707.179504;693.757202;184.917450;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
226;;;;1049.375000;765.529602;356.693481;;;;828.896912;704.856567;164.242065;;;;765.056335;624.775574;181.099136;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;703.516479;693.773254;187.636398;;;;;;;;;;;;;992.812866;802.509827;198.374847;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
227;;;;1046.885132;765.632080;356.951782;;;;824.524475;705.491943;166.170151;;;;760.920105;624.608643;183.531021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;699.660278;693.813293;190.015991;;;;;;;;;;;;;989.717407;802.317627;199.098557;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
228;;;;1044.658569;765.864929;357.453644;;;;820.770813;705.721191;169.007355;;;;756.986450;624.972961;185.643539;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;695.516113;694.327087;192.241318;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
229;;;;1042.696289;765.529236;358.249420;;;;816.858398;705.813049;170.859665;;;;753.629517;625.304688;187.843918;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;691.752563;694.462341;193.909348;;;;;;;;;;;;;;;;982.431519;802.615051;201.197617;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
230;;;;1040.170776;765.610413;358.290710;;;;812.208313;706.255859;172.104706;;;;749.166626;625.760742;190.002914;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;687.705139;694.632019;195.482773;;;;;;;;;;;;;;;;979.079712;802.711182;201.245377;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
231;;;;1037.878540;765.491882;358.609039;;;;808.394165;706.180176;173.661087;;;;744.940491;626.033752;192.417282;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;682.787292;695.074402;197.938416;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
232;;;;1035.266724;765.611389;359.101990;;;;803.775513;706.545349;175.640991;;;;740.516602;626.246399;194.766113;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;678.453918;695.366516;199.987015;;;;;;;;;;;;;;;;;;;971.341553;803.070251;203.271881;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
233;;;;1032.583862;765.511902;359.192566;;;;799.273254;706.563843;177.080124;;;;736.672363;626.451843;196.799042;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;674.450928;695.394836;201.950119;;;;;;;;;;;;;;;;;;;966.346497;803.458130;204.469666;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
234;;;;1030.485229;765.300781;360.231323;;;;794.563354;706.909058;178.746643;;;;732.064270;626.959778;198.463486;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;962.020996;803.290833;205.613205;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
235;;;;1027.914429;765.103088;360.095215;;;;790.377197;707.499390;180.101089;;;;727.684265;627.361389;201.007385;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
236;;;;1024.610962;765.285278;360.975281;;;;786.382141;707.723022;181.071518;;;;723.006042;627.460388;202.597794;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;954.296082;803.004517;206.749619;661.528259;696.770752;206.755890;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
237;;;;1022.331726;765.061401;361.045380;;;;782.217590;707.602478;182.692825;;;;718.298035;627.542236;204.321365;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;949.771545;803.161438;207.064346;657.489075;697.090698;208.006317;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
238;;;;1019.243225;764.666687;361.333069;;;;777.063660;707.822388;183.504181;;;;714.028687;628.106934;206.246857;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;945.008057;803.476746;207.649597;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
239;;;;1016.859924;764.308228;361.808624;;;;772.493896;708.005920;184.769089;;;;709.384338;628.621399;207.120316;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;941.032471;803.120972;208.529953;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240;;;;1013.704468;763.926636;362.031708;;;;767.760803;708.272400;186.470215;;;;704.249268;629.123352;208.049423;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
241;;;;1010.595459;763.583374;362.725281;;;;763.294800;708.175110;187.412918;;;;699.473999;629.090576;209.019135;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;931.795410;802.579346;209.998215;637.520935;699.264099;214.775955;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
242;;;;1007.865234;763.133606;363.108215;;;;758.391113;708.444641;188.078323;;;;694.022583;629.124268;210.095993;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;926.739685;802.720154;211.066147;633.160095;699.651001;215.464615;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
243;;;;1004.868286;762.831970;363.319794;;;;753.156128;708.666016;189.095215;;;;689.328308;629.433044;211.810806;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;922.109863;802.186829;212.219696;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
244;;;;1001.728577;762.624207;364.129303;;;;748.319336;708.706055;189.715759;;;;684.512756;629.768921;212.577484;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;917.967102;801.425659;212.680344;;;;624.165466;700.342712;216.216858;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
245;;;;999.147522;762.053284;364.048431;;;;743.262756;709.047974;190.299530;;;;679.571289;630.120667;212.604980;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;619.217590;701.087463;216.885483;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
246;;;;996.117004;761.609497;364.824799;;;;738.173035;709.326172;191.691833;;;;674.205017;630.641663;213.323593;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;614.141113;701.429443;217.222290;908.894653;800.642578;214.156555;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
247;;;;992.557434;761.374084;365.213409;;;;732.854004;709.806763;192.114151;;;;669.229004;630.841919;214.133087;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;609.176514;701.860168;217.738327;903.648926;800.253296;215.564529;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
