;*1;;;*2;;;*3;;;*4;;;*5;;;*6;;;*7;;;*8;;;*9;;;*10;;;*11;;;*12;;;*13;;;*14;;;*15;;;*16;;;*17;;;*18;;;*19;;;*20;;;*21;;;*22;;;*23;;;*24;;;*25;;;*26;;;*27;;;*28;;;*29;;;*30;;;*31;;;*32;;;*33;;;*34;;;*35;;;*36;;;*37;;;*38;;;*39;;;*40;;;*41;;;*42;;;*43;;;*44;;;*45;;;*46;;;*47;;;*48;;;*49;;;*50;;;*51;;;*52;;;*53;;
Field #;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z
354;535.291199;731.685852;114.613113;;;;;;;;;;;;;;;;;;;;;;;;;;;;849.615845;809.291138;329.603424;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;725.631409;812.679993;195.988541;;;;;;;;;;482.569092;643.735962;103.113449
355;535.372070;731.667480;114.564240;;;;;;;;;;;;;;;;;;;;;;;;;;;;849.580078;809.301086;329.621887;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;725.752136;812.610046;195.901001;;;;;;;;;;482.599091;643.767944;103.108032
356;535.355347;731.699280;114.525810;;;;;;;;;;;;;;;;;;;;;;;;;;;;849.575867;809.290588;329.597656;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;725.828552;812.709778;195.816879;;;;;;;;;;482.617096;643.790405;103.080612
357;535.395020;731.693237;114.498535;;;;;;;;;;;;;;;;;;;;;;;;;;;;849.629028;809.316772;329.609802;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;725.841492;812.737244;195.800323;;;;;;;;;;482.618774;643.797058;103.066147
358;535.163269;731.705322;114.758423;;;;;;;;;;;;;;;;;;;;;;;;;;;;849.695374;809.303711;329.715820;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;725.826416;812.733765;195.816422;;;;;;;;;;482.575745;643.761719;103.110054
359;535.400513;731.679199;114.541954;;;;;;;;;;;;;;;;;;;;;;;;;;;;849.634216;809.295105;329.685181;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;725.873291;812.728088;195.881073;;;;;;;;;;482.597290;643.770081;103.100998
360;535.519409;731.674133;114.544449;;;;;;;;;;;;;;;;;;;;;;;;;;;;849.670593;809.293457;329.716736;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;725.900574;812.719971;195.882645;;;;;;;;;;482.590515;643.734192;103.067268
361;535.464355;731.686279;114.478424;;;;;;;;;;;;;;;;;;;;;;;;;;;;849.731750;809.313293;329.710907;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;725.919128;812.627380;195.839737;;;;;;;;;;482.606262;643.753357;103.052208
362;535.448303;731.660278;114.601685;;;;;;;;;;;;;;;;;;;;;;;;;;;;849.734009;809.295776;329.624084;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;725.903381;812.705200;195.855606;;;;;;;;;;482.612366;643.773132;103.047737
363;535.537109;731.629761;114.565506;;;;;;;;;;;;;;;;;;;;;;;;;;;;849.793579;809.279053;329.616425;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;725.920776;812.716980;195.859573;;;;;;;;;;482.610657;643.778809;103.048279
364;535.525146;731.481262;114.506653;;;;;;;;;;;;;;;;;;;;;;;;;;;;849.857788;809.390442;329.681915;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;725.913086;812.718994;195.862579;;;;;;;;;;482.580963;643.723511;103.037300
365;535.617493;731.541992;114.510063;;;;;;;;;;;;;;;;;;;;;;;;;;;;849.892029;809.379211;329.625397;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;725.886841;812.753601;195.881393;;;;;;;;;;482.580292;643.707764;103.057404
366;535.663635;731.545471;114.446220;;;;;;;;;;;;;;;;;;;;;;;;;;;;849.910583;809.372803;329.498444;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;725.957520;812.727295;195.840073;;;;;;;;;;482.532318;644.045715;102.727852
367;535.636169;731.545105;114.491470;;;;;;;;;;;;;;;;;;;;;;;;;;;;849.859131;809.373962;329.514954;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;725.983215;812.723083;195.808731;;;;;;;;;;482.487518;644.344788;102.459381
368;535.671265;731.517029;114.463104;;;;;;;;;;;;;;;;;;;;;;;;;;;;849.839905;809.353027;329.514130;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;725.936401;812.715759;195.835510;;;;;;;;;;482.413635;644.434692;102.331474
369;535.670959;731.515381;114.463371;;;;;;;;;;;;;;;;;;;;;;;;;;;;849.847595;809.363953;329.575775;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;725.903992;812.717163;195.867310;;;;;;;;;;482.506714;644.401733;102.341354
370;535.592346;731.444275;114.447922;;;;;;;;;;;;;;;;;;;;;;;;;;;;849.832764;809.373413;329.596222;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;725.877686;812.727478;195.888931;;;;;;;;;;482.570465;644.332214;102.394409
371;535.715515;731.502380;114.500732;;;;;;;;;;;;;;;;;;;;;;;;;;;;849.775330;809.401978;329.613800;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;725.872314;812.729980;195.894058;;;;;;;;;;482.573242;644.300598;102.468033
372;535.661682;731.516479;114.491135;;;;;;;;;;;;;;;;;;;;;;;;;;;;849.824585;809.372925;329.599518;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;725.866455;812.819336;195.917984;;;;;;;;;;482.565094;644.287231;102.461380
373;535.571167;731.460083;114.460403;;;;;;;;;;;;;;;;;;;;;;;;;;;;849.844543;809.267029;329.507507;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;725.877747;812.830811;195.919998;;;;;;;;;;482.562134;644.296570;102.434708
374;535.631836;731.549255;114.522377;;;;;;;;;;;;;;;;;;;;;;;;;;;;849.782776;809.313354;329.512146;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;725.867310;812.831421;195.922577;;;;;;;;;;482.592468;643.982117;102.859207
375;535.642639;731.543579;114.470825;;;;;;;;;;;;;;;;;;;;;;;;;;;;849.755493;809.331665;329.535950;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;725.939697;812.843567;195.830261;;;;;;;;;;482.540161;644.019836;102.789978
376;535.623596;731.524231;114.493698;;;;;;;;;;;;;;;;;;;;;;;;;;;;849.753540;809.330627;329.541626;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;725.911377;812.828552;195.868469;;;;;;;;;;482.549194;644.211792;102.535187
377;535.665955;731.610168;114.491501;;;;;;;;;;;;;;;;;;;;;;;;;;;;849.714233;809.290649;329.527313;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;725.976807;812.936340;195.912018;;;;;;;;;;482.552460;644.359863;102.408249
378;535.610229;731.651062;114.530411;;;;;;;;;;;;;;;;;;;;;;;;;;;;849.714966;809.336365;329.463348;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;726.009766;812.935913;195.812744;;;;;;;;;;482.585571;644.048157;102.811600
379;535.607117;731.662048;114.515594;;;;;;;;;;;;;;;;;;;;;;;;;;;;849.652588;809.320007;329.532959;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;725.919189;812.902893;195.790192;;;;;;;;;;482.580048;644.077393;102.742607
380;535.641174;731.648315;114.524734;;;;;;;;;;;;;;;;;;;;;;;;;;;;849.664246;809.266663;329.529266;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;725.891907;813.041870;195.880432;;;;;;;;;;482.563080;644.237732;102.548302
381;535.600037;731.660156;114.575127;;;;;;;;;;;;;;;;;;;;;;;;;;;;849.682678;809.258057;329.511841;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;725.874329;813.079224;195.926315;;;;;;;;;;482.586639;644.012451;102.838722
382;535.491821;731.655396;114.570168;;;;;;;;;;;;;;;;;;;;;;;;;;;;849.616638;809.294495;329.492096;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;725.815247;813.071594;195.886475;;;;;;;;;;482.612854;643.785889;103.089012
383;535.527710;731.761597;114.631218;;;;;;;;;;;;;;;;;;;;;;;;;;;;849.639160;809.314453;329.518707;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;725.945190;813.100281;195.793182;;;;;;;;;;482.625061;643.706238;103.160568
384;535.605286;731.785828;114.618828;;;;;;;;;;;;;;;;;;;;;;;;;;;;849.603638;809.319275;329.475800;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;725.950623;813.129578;195.777344;;;;;;;;;;482.623749;643.732361;103.126968
385;535.565186;731.765198;114.635025;;;;;;;;;;;;;;;;;;;;;;;;;;;;849.597046;809.317810;329.465973;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;725.996094;813.107056;195.749802;;;;;;;;;;482.596283;643.763245;103.010101
386;535.494263;731.858643;114.682800;;;;;;;;;;;;;;;;;;;;;;;;;;;;849.613220;809.310974;329.461426;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;725.914001;813.223572;195.824570;;;;;;;;;;482.619019;643.803955;102.912506
387;535.520569;731.908936;114.749130;;;;;;;;;;;;;;;;;;;;;;;;;;;;849.627319;809.303589;329.544739;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;725.865112;813.249390;195.884613;;;;;;;;;;482.680267;643.860107;102.848755
388;535.453918;731.933228;114.781586;;;;;;;;;;;;;;;;;;;;;;;;;;;;849.652893;809.271057;329.496613;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;725.995728;813.193237;195.793564;;;;;;;;;;482.647675;643.860657;102.919724
389;535.505371;731.909851;114.727478;;;;;;;;;;;;;;;;;;;;;;;;;;;;849.620300;809.295105;329.525635;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;725.921265;813.318970;195.840073;;;;;;;;;;482.639587;643.800842;102.883438
390;535.435486;732.013611;114.699409;;;;;;;;;;;;;;;;;;;;;;;;;;;;849.599609;809.302673;329.547119;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;725.915771;813.330750;195.866547;;;;;;;;;;482.722626;643.787598;102.915779
391;535.394226;732.037964;114.814468;;;;;;;;;;;;;;;;;;;;;;;;;;;;849.597290;809.301758;329.549744;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;726.007813;813.290588;195.800171;;;;;;;;;;482.731110;643.784851;102.916451
392;535.470154;732.059021;114.784531;;;;;;;;;;;;;;;;;;;;;;;;;;;;849.585083;809.388428;329.523407;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;725.989014;813.304016;195.795105;;;;;;;;;;482.741089;643.848572;102.919250
393;535.438477;732.042480;114.719009;;;;;;;;;;;;;;;;;;;;;;;;;;;;849.586670;809.405762;329.516541;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;726.020447;813.377136;195.796890;;;;;;;;;;482.738800;643.885498;102.912231
394;535.409119;732.050293;114.791512;;;;;;;;;;;;;;;;;;;;;;;;;;;;849.580994;809.333862;329.482025;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;726.035095;813.390991;195.790863;;;;;;;;;;482.745789;643.873169;102.857697
395;535.514343;732.011597;114.771263;;;;;;;;;;;;;;;;;;;;;;;;;;;;849.589294;809.384583;329.509399;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;725.944153;813.419861;195.854721;;;;;;;;;;482.716339;643.825012;102.868546
396;535.511475;732.031677;114.743172;;;;;;;;;;;;;;;;;;;;;;;;;;;;849.676514;809.318604;329.574463;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;726.046387;813.371582;195.793457;;;;;;;;;;482.740173;643.834534;102.860565
397;535.540161;732.013550;114.717896;;;;;;;;;;;;;;;;;;;;;;;;;;;;849.671875;809.358337;329.631195;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;726.051880;813.466614;195.789902;;;;;;;;;;482.724457;643.851257;102.822845
398;535.540100;732.001831;114.759262;;;;;;;;;;;;;;;;;;;;;;;;;;;;849.702637;809.302917;329.720032;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;725.955017;813.449463;195.872162;;;;;;;;;;482.743988;643.865967;102.827553
399;535.512024;731.996582;114.747833;;;;;;;;;;;;;;;;;;;;;;;;;;;;849.592773;809.285156;329.608917;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;725.974060;813.409912;195.876785;;;;;;;;;;482.755280;643.864624;102.838959
400;535.520874;732.002502;114.735428;;;;;;;;;;;;;;;;;;;;;;;;;;;;849.641968;809.293335;329.662750;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;725.998840;813.476440;195.847855;;;;;;;;;;482.735657;643.903992;102.965561
401;535.541016;731.918701;114.744057;;;;;;;;;;;;;;;;;;;;;;;;;;;;849.656860;809.307678;329.729401;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;726.011475;813.493896;195.831726;;;;;;;;;;482.736084;643.868225;102.910027
402;535.577026;731.896790;114.690918;;;;;;;;;;;;;;;;;;;;;;;;;;;;849.705811;809.288147;329.627289;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;725.933960;813.432373;195.867218;;;;;;;;;;482.672302;643.796143;102.844032
403;535.585693;731.904236;114.668533;;;;;;;;;;;;;;;;;;;;;;;;;;;;849.734314;809.262085;329.584564;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;725.969360;813.391418;195.847900;;;;;;;;;;482.715698;643.845459;102.886269
404;535.573975;731.896423;114.664177;;;;;;;;;;;;;;;;;;;;;;;;;;;;849.734253;809.258911;329.586426;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;726.102417;813.353149;195.741837;;;;;;;;;;482.674042;643.809570;102.860901
405;535.575439;731.923462;114.674072;;;;;;;;;;;;;;;;;;;;;;;;;;;;849.652771;809.199219;329.612274;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;726.001953;813.405273;195.794464;;;;;;;;;;482.718170;643.855286;102.898964
406;535.552673;731.910095;114.735588;;;;;;;;;;;;;;;;;;;;;;;;;;;;849.652466;809.181213;329.712769;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;725.828613;813.456665;195.944534;;;;;;;;;;482.737793;643.938416;102.905518
407;535.560059;731.906006;114.745316;;;;;;;;;;;;;;;;;;;;;;;;;;;;849.666687;809.177673;329.726013;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;725.911377;813.407532;195.916763;;;;;;;;;;482.657745;643.905151;102.882454
408;535.647644;731.883240;114.601273;;;;;;;;;;;;;;;;;;;;;;;;;;;;849.636780;809.173584;329.666595;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;725.934082;813.411194;195.876907;;;;;;;;;;482.711548;643.867371;102.851334
409;535.595215;731.902161;114.608101;;;;;;;;;;;;;;;;;;;;;;;;;;;;849.693726;809.129395;329.702911;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;726.024231;813.296997;195.781662;;;;;;;;;;482.712952;643.845337;102.948265
410;535.585205;731.898315;114.676987;;;;;;;;;;;;;;;;;;;;;;;;;;;;849.760132;809.147644;329.654510;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;726.080139;813.266724;195.719498;;;;;;;;;;482.682526;643.853638;102.963402
411;535.596008;731.873718;114.613243;;;;;;;;;;;;;;;;;;;;;;;;;;;;849.722107;809.115173;329.622375;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;726.006104;813.300659;195.772125;;;;;;;;;;482.642303;643.839661;102.927963
412;535.609314;731.911438;114.672340;;;;;;;;;;;;;;;;;;;;;;;;;;;;849.758789;809.038025;329.613220;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;725.942200;813.316650;195.839172;;;;;;;;;;482.639282;643.797241;102.857445
413;535.625427;731.870056;114.596695;;;;;;;;;;;;;;;;;;;;;;;;;;;;849.742981;809.005676;329.624603;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;725.921021;813.318542;195.865234;;;;;;;;;;482.611511;643.786865;102.852097
414;535.581848;731.876953;114.615013;;;;;;;;;;;;;;;;;;;;;;;;;;;;849.761841;809.026917;329.617035;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;725.852112;813.344543;195.913422;;;;;;;;;;482.594025;643.825256;102.936943
415;535.856201;731.898865;114.270432;;;;;;;;;;;;;;;;;;;;;;;;;;;;849.803650;809.013245;329.669464;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;726.036133;813.201843;195.852325;;;;;;;;;;482.544586;643.808289;102.997360
